txn_id,member_id,ticker,txn_date,txn_type,quantity,percentage_fee,txn_time
281,a87ff6,ETH,2017-01-18,BUY,9.93632760131828,0.30,2017-01-18 08:10:43.158115
282,d3d944,ETH,2017-01-18,SELL,1.14924846857893,0.30,2017-01-18 10:15:27.52575
283,d3d944,BTC,2017-01-18,BUY,4.52618103181162,0.30,2017-01-18 16:07:15.432083
284,aab323,BTC,2017-01-18,BUY,7.12631140198642,0.30,2017-01-18 16:51:15.811897
285,c9f0f8,BTC,2017-01-18,BUY,5.82579255923097,0.09,2017-01-18 18:06:09.995108
286,aab323,BTC,2017-01-18,BUY,8.46286882720836,0.30,2017-01-18 18:36:50.48025
287,8f14e4,BTC,2017-01-18,BUY,9.24719331315661,0.30,2017-01-18 23:07:41.919024
288,6512bd,ETH,2017-01-18,BUY,5.55776763548966,0.19,2017-01-18 23:32:04.233281
289,e4da3b,ETH,2017-01-18,BUY,2.35815526475381,0.30,2017-01-18 23:58:50.346891
290,aab323,ETH,2017-01-19,BUY,5.1017067174006,0.01,2017-01-19 04:25:16.469779
291,a87ff6,BTC,2017-01-19,SELL,8.66116869720049,0.10,2017-01-19 04:26:00.136999
292,aab323,BTC,2017-01-19,BUY,7.0280730747815,0.03,2017-01-19 07:04:52.197974
293,aab323,BTC,2017-01-19,BUY,5.67178812070129,0.30,2017-01-19 08:31:53.735549
294,8f14e4,BTC,2017-01-19,BUY,9.20496611344714,0.30,2017-01-19 11:22:15.803219
295,167909,BTC,2017-01-19,BUY,8.96540198722871,0.17,2017-01-19 14:20:29.173835
296,167909,ETH,2017-01-19,SELL,5.8327336917365,0.05,2017-01-19 15:18:47.259382
297,c4ca42,ETH,2017-01-19,BUY,0.767962083089735,0.19,2017-01-19 15:27:01.128114
298,d3d944,ETH,2017-01-19,BUY,7.07374604905443,0.30,2017-01-19 18:13:18.944029
299,e4da3b,BTC,2017-01-19,BUY,2.78153827400477,0.30,2017-01-19 23:29:17.228661
300,e4da3b,BTC,2017-01-20,BUY,1.25363552479524,0.30,2017-01-20 01:14:32.532626
301,eccbc8,ETH,2017-01-20,BUY,2.714807787934,0.30,2017-01-20 02:37:15.768266
302,6512bd,BTC,2017-01-20,BUY,4.80090116012551,0.30,2017-01-20 02:52:04.153668
303,aab323,ETH,2017-01-20,BUY,0.952038844039969,0.30,2017-01-20 04:54:29.210458
304,c20ad4,BTC,2017-01-20,BUY,9.47612366043611,0.07,2017-01-20 05:51:58.237756
305,aab323,ETH,2017-01-20,BUY,9.34934452721631,0.30,2017-01-20 05:53:17.144843
306,a87ff6,BTC,2017-01-20,BUY,8.26565329907201,0.30,2017-01-20 08:45:36.772523
307,aab323,ETH,2017-01-20,BUY,2.22252353360805,0.30,2017-01-20 10:27:42.436871
308,d3d944,BTC,2017-01-20,BUY,1.48000749414575,0.30,2017-01-20 11:50:50.678494
309,c4ca42,BTC,2017-01-20,BUY,1.629963742683,0.27,2017-01-20 13:33:48.359003
310,c9f0f8,BTC,2017-01-20,BUY,0.923155800550539,0.30,2017-01-20 14:34:17.196747
311,167909,BTC,2017-01-20,BUY,5.12106824402554,0.30,2017-01-20 16:24:51.080205
312,45c48c,ETH,2017-01-20,BUY,3.18350054470667,0.04,2017-01-20 16:29:57.905954
313,aab323,ETH,2017-01-20,SELL,2.06835664409777,0.01,2017-01-20 17:02:49.961038
314,a87ff6,BTC,2017-01-20,SELL,3.67067477271672,0.30,2017-01-20 19:28:24.255375
315,c9f0f8,BTC,2017-01-20,BUY,7.04524865330047,0.30,2017-01-20 19:38:43.340114
316,c81e72,ETH,2017-01-20,BUY,6.81034340578481,0.30,2017-01-20 22:27:21.613488
317,45c48c,ETH,2017-01-21,BUY,1.05502195453145,0.30,2017-01-21 02:23:22.684404
318,e4da3b,BTC,2017-01-21,BUY,1.25601957304344,0.30,2017-01-21 05:26:39.998717
319,c20ad4,ETH,2017-01-21,SELL,0.00744155253034506,0.30,2017-01-21 05:47:21.80424
320,aab323,ETH,2017-01-21,BUY,5.1262574883194,0.30,2017-01-21 07:27:09.978809
321,45c48c,BTC,2017-01-21,BUY,9.9507005127484,0.30,2017-01-21 07:45:29.287804
322,a87ff6,BTC,2017-01-21,BUY,7.66777745002148,0.30,2017-01-21 10:12:20.232715
323,d3d944,ETH,2017-01-21,BUY,0.358147479489368,0.30,2017-01-21 11:30:09.038063
324,45c48c,BTC,2017-01-21,BUY,3.19943020024528,0.10,2017-01-21 11:51:53.803933
325,c81e72,ETH,2017-01-21,BUY,1.5240039023298,0.30,2017-01-21 22:17:49.638801
326,6512bd,BTC,2017-01-21,BUY,9.80708607868184,0.30,2017-01-21 23:00:46.708627
327,45c48c,ETH,2017-01-21,BUY,6.66737358154119,0.30,2017-01-21 23:10:52.030623
328,6512bd,BTC,2017-01-22,BUY,0.24923263602961,0.26,2017-01-22 02:51:59.480177
329,c20ad4,BTC,2017-01-22,BUY,5.1424301150529,0.30,2017-01-22 04:00:58.992531
330,c81e72,BTC,2017-01-22,BUY,9.57761515191454,0.30,2017-01-22 04:24:30.044584
331,c4ca42,BTC,2017-01-22,BUY,7.87134333962438,0.04,2017-01-22 07:31:50.883017
332,eccbc8,ETH,2017-01-22,SELL,9.29666771705033,0.30,2017-01-22 09:58:28.589576
333,e4da3b,BTC,2017-01-22,BUY,2.14255277516482,0.30,2017-01-22 12:29:28.561624
334,eccbc8,BTC,2017-01-22,BUY,3.84862222843037,0.26,2017-01-22 13:46:04.499893
335,c81e72,ETH,2017-01-22,BUY,7.57121949607328,0.05,2017-01-22 15:04:05.550256
336,c20ad4,BTC,2017-01-22,BUY,3.21526497026024,0.30,2017-01-22 16:09:54.761997
337,c4ca42,ETH,2017-01-22,BUY,8.14060262451743,0.30,2017-01-22 16:28:51.858646
338,aab323,BTC,2017-01-22,SELL,9.58645723331077,0.30,2017-01-22 16:45:46.270282
339,c9f0f8,ETH,2017-01-22,BUY,5.93832571063647,0.30,2017-01-22 17:26:24.957284
340,a87ff6,ETH,2017-01-22,BUY,8.35192498422462,0.19,2017-01-22 17:35:10.693814
341,167909,BTC,2017-01-22,BUY,3.9056184816312,0.06,2017-01-22 19:52:09.01824
342,aab323,BTC,2017-01-22,BUY,4.83172717197174,0.30,2017-01-22 22:45:29.554611
343,e4da3b,BTC,2017-01-22,BUY,0.661136396788642,0.30,2017-01-22 22:52:38.607685
344,c4ca42,BTC,2017-01-23,BUY,0.45645260680292,0.30,2017-01-23 00:07:13.883174
345,c20ad4,BTC,2017-01-23,BUY,5.28313396605004,0.11,2017-01-23 00:22:47.56053
346,e4da3b,BTC,2017-01-23,BUY,6.61013855993826,0.30,2017-01-23 02:03:27.040602
347,d3d944,BTC,2017-01-23,BUY,5.78708156893551,0.30,2017-01-23 02:30:02.192709
348,aab323,BTC,2017-01-23,BUY,7.82405362363509,0.14,2017-01-23 07:06:53.951226
349,45c48c,ETH,2017-01-23,BUY,3.42762318705535,0.30,2017-01-23 07:23:31.798625
350,d3d944,ETH,2017-01-23,SELL,1.32210426662905,0.30,2017-01-23 08:55:34.087034
351,6512bd,BTC,2017-01-23,BUY,3.44419045282113,0.30,2017-01-23 10:18:15.307565
352,eccbc8,ETH,2017-01-23,BUY,1.81044843436187,0.30,2017-01-23 11:08:54.706065
353,eccbc8,ETH,2017-01-23,SELL,6.21957021661114,0.25,2017-01-23 11:21:02.476613
354,aab323,BTC,2017-01-23,BUY,8.94774799561073,0.30,2017-01-23 12:53:05.956163
355,c51ce4,BTC,2017-01-23,BUY,2.94516508027517,0.30,2017-01-23 13:11:16.666791
356,6512bd,BTC,2017-01-23,BUY,6.78214978928889,0.30,2017-01-23 14:18:34.832982
357,c9f0f8,BTC,2017-01-23,BUY,5.01274496237617,0.30,2017-01-23 15:20:24.720915
358,c20ad4,ETH,2017-01-23,SELL,0.601771882201767,0.02,2017-01-23 15:57:04.804473
359,c4ca42,ETH,2017-01-23,BUY,9.81963561832902,0.30,2017-01-23 16:47:00.963556
360,e4da3b,ETH,2017-01-23,BUY,9.54754647738898,0.30,2017-01-23 19:37:25.929922
361,167909,ETH,2017-01-23,SELL,6.42750614267978,0.30,2017-01-23 20:11:20.883552
362,aab323,BTC,2017-01-23,BUY,5.74299496579119,0.30,2017-01-23 20:50:50.789188
363,e4da3b,BTC,2017-01-23,BUY,6.19280269049771,0.30,2017-01-23 23:56:29.421211
364,c4ca42,ETH,2017-01-24,BUY,8.55639912680903,0.30,2017-01-24 00:55:19.61223
365,aab323,BTC,2017-01-24,BUY,1.70991594264489,0.30,2017-01-24 02:58:44.083562
366,8f14e4,ETH,2017-01-24,BUY,6.79949593185899,0.30,2017-01-24 03:02:00.282606
367,eccbc8,BTC,2017-01-24,BUY,4.32287078103545,0.25,2017-01-24 04:34:34.346862
368,6512bd,ETH,2017-01-24,BUY,3.66331126365107,0.30,2017-01-24 06:50:01.38794
369,167909,ETH,2017-01-24,BUY,5.13091163501233,0.30,2017-01-24 07:21:15.582407
370,c81e72,BTC,2017-01-24,BUY,7.50664342684193,0.30,2017-01-24 09:18:07.398998
371,c81e72,ETH,2017-01-24,BUY,3.9347403392367,0.30,2017-01-24 11:58:35.590902
372,8f14e4,BTC,2017-01-24,BUY,2.41061605320329,0.30,2017-01-24 14:30:37.60965
373,e4da3b,BTC,2017-01-24,BUY,0.924299213314335,0.23,2017-01-24 15:00:48.10464
374,6512bd,ETH,2017-01-24,SELL,5.17440145051349,0.18,2017-01-24 17:42:53.598186
375,167909,BTC,2017-01-24,BUY,3.1983586815598,0.12,2017-01-24 18:46:28.740206
376,6512bd,ETH,2017-01-24,BUY,8.63683904526031,0.22,2017-01-24 18:59:43.191574
377,167909,BTC,2017-01-24,BUY,1.97134480721285,0.21,2017-01-24 19:55:14.064812
378,8f14e4,BTC,2017-01-24,BUY,8.55514330157906,0.30,2017-01-24 20:22:34.9543
379,aab323,ETH,2017-01-24,SELL,3.54105898856492,0.30,2017-01-24 21:25:50.405623
380,8f14e4,BTC,2017-01-25,SELL,4.98446024406963,0.08,2017-01-25 05:48:40.954953
381,e4da3b,ETH,2017-01-25,SELL,3.83560038465486,0.30,2017-01-25 07:19:54.260433
382,eccbc8,BTC,2017-01-25,BUY,0.247830578656654,0.30,2017-01-25 08:30:46.285986
383,c9f0f8,BTC,2017-01-25,BUY,7.11427443588253,0.30,2017-01-25 08:49:37.407186
384,aab323,BTC,2017-01-25,BUY,8.46443073552241,0.30,2017-01-25 09:23:35.712867
385,c81e72,ETH,2017-01-25,BUY,5.34160438582536,0.30,2017-01-25 10:21:41.076344
386,c51ce4,BTC,2017-01-25,BUY,0.323795068651584,0.30,2017-01-25 10:59:57.454711
387,6512bd,BTC,2017-01-25,BUY,6.83370175179437,0.30,2017-01-25 12:21:21.72788
388,c9f0f8,ETH,2017-01-25,BUY,1.60972373693358,0.30,2017-01-25 14:03:55.411563
389,aab323,ETH,2017-01-25,BUY,1.26878374710717,0.16,2017-01-25 16:11:58.036465
390,6512bd,BTC,2017-01-25,BUY,1.640506744648,0.30,2017-01-25 18:45:41.652345
391,8f14e4,BTC,2017-01-25,SELL,1.37526447251236,0.30,2017-01-25 19:05:29.680875
392,aab323,ETH,2017-01-25,BUY,5.13301808820646,0.07,2017-01-25 21:49:26.562199
393,8f14e4,ETH,2017-01-25,SELL,9.51211043261129,0.13,2017-01-25 21:50:56.452274
394,aab323,ETH,2017-01-25,BUY,7.71071245280883,0.13,2017-01-25 22:36:32.10529
395,c4ca42,BTC,2017-01-25,BUY,3.0101360958442,0.30,2017-01-25 22:43:29.40295
396,6512bd,BTC,2017-01-25,BUY,9.3613190662958,0.22,2017-01-25 23:54:05.508397
397,c81e72,ETH,2017-01-26,SELL,4.45311928311984,0.30,2017-01-26 00:12:45.665676
398,c20ad4,BTC,2017-01-26,BUY,5.08040857907307,0.30,2017-01-26 02:01:39.349056
399,c20ad4,BTC,2017-01-26,BUY,7.5520626137558,0.03,2017-01-26 08:26:28.630797
400,6512bd,ETH,2017-01-26,BUY,5.84303640085754,0.30,2017-01-26 08:50:40.309527
401,c9f0f8,ETH,2017-01-26,SELL,9.51184667559968,0.30,2017-01-26 14:00:04.60473
402,6512bd,BTC,2017-01-26,BUY,5.13760315931275,0.30,2017-01-26 17:27:42.893005
403,d3d944,BTC,2017-01-26,BUY,2.96847783270987,0.30,2017-01-26 19:35:50.608003
404,167909,ETH,2017-01-27,BUY,4.49408223376476,0.10,2017-01-27 00:14:51.777227
405,d3d944,BTC,2017-01-27,BUY,9.51957530804666,0.30,2017-01-27 01:42:53.427997
406,c9f0f8,ETH,2017-01-27,BUY,5.92561685290679,0.20,2017-01-27 01:49:00.368085
407,d3d944,ETH,2017-01-27,BUY,6.48342335399324,0.30,2017-01-27 03:35:38.995871
408,c20ad4,ETH,2017-01-27,SELL,5.31626985425152,0.16,2017-01-27 03:38:00.114701
409,c81e72,BTC,2017-01-27,BUY,7.80998134533764,0.30,2017-01-27 05:34:19.945592
410,c20ad4,BTC,2017-01-27,BUY,1.29202957743079,0.30,2017-01-27 06:00:45.768355
411,c51ce4,ETH,2017-01-27,BUY,2.46203963069103,0.30,2017-01-27 07:16:24.288041
412,d3d944,BTC,2017-01-27,BUY,1.61121408700705,0.30,2017-01-27 08:43:31.493758
413,c20ad4,BTC,2017-01-27,SELL,3.74256287315671,0.30,2017-01-27 08:57:10.333004
414,c20ad4,ETH,2017-01-27,BUY,8.49758054752872,0.15,2017-01-27 14:27:52.21884
415,c20ad4,ETH,2017-01-27,BUY,8.65942203195129,0.30,2017-01-27 14:58:49.245898
416,eccbc8,ETH,2017-01-27,SELL,1.50680215044172,0.30,2017-01-27 18:14:36.377836
417,c81e72,ETH,2017-01-28,BUY,7.85469565636749,0.30,2017-01-28 02:55:02.600187
418,c9f0f8,BTC,2017-01-28,BUY,5.039609736633,0.14,2017-01-28 03:32:47.2562
419,c4ca42,ETH,2017-01-28,BUY,8.42123526921885,0.16,2017-01-28 04:27:41.332143
420,c4ca42,ETH,2017-01-28,BUY,9.30140199022727,0.30,2017-01-28 06:13:17.677866
421,8f14e4,BTC,2017-01-28,BUY,9.68335487991897,0.30,2017-01-28 06:54:23.59968
422,c81e72,ETH,2017-01-28,BUY,7.65684869476406,0.30,2017-01-28 08:22:27.465716
423,e4da3b,BTC,2017-01-28,BUY,0.553174855951433,0.30,2017-01-28 08:59:55.500145
424,c4ca42,BTC,2017-01-28,SELL,9.30697091180807,0.30,2017-01-28 16:39:03.348868
425,8f14e4,ETH,2017-01-28,BUY,0.841280868227479,0.30,2017-01-28 17:29:38.287166
426,d3d944,ETH,2017-01-28,BUY,1.0773240164691,0.30,2017-01-28 18:53:10.022094
427,c4ca42,BTC,2017-01-28,BUY,0.793935723467278,0.30,2017-01-28 19:13:19.294848
428,eccbc8,ETH,2017-01-28,BUY,6.85614089433056,0.30,2017-01-28 20:40:18.454267
429,c4ca42,ETH,2017-01-28,BUY,4.42435160791451,0.30,2017-01-28 20:44:19.129594
430,aab323,BTC,2017-01-28,SELL,7.70676440470996,0.30,2017-01-28 20:46:46.67613
431,aab323,ETH,2017-01-28,BUY,9.68430131863496,0.15,2017-01-28 21:36:37.186448
432,c81e72,BTC,2017-01-29,BUY,7.81242339754282,0.30,2017-01-29 03:04:20.87781
433,d3d944,ETH,2017-01-29,BUY,1.33105551640707,0.30,2017-01-29 04:20:19.029541
434,45c48c,BTC,2017-01-29,BUY,4.60713169284968,0.30,2017-01-29 05:24:48.732753
435,e4da3b,ETH,2017-01-29,SELL,7.30430292153468,0.30,2017-01-29 07:13:44.374581
436,a87ff6,BTC,2017-01-29,BUY,1.17423474693812,0.30,2017-01-29 08:50:17.173686
437,6512bd,BTC,2017-01-29,BUY,2.12711027028501,0.17,2017-01-29 09:55:50.99271
438,c9f0f8,BTC,2017-01-29,BUY,9.97428759588058,0.30,2017-01-29 10:30:27.817911
439,d3d944,ETH,2017-01-29,BUY,9.93702488814218,0.30,2017-01-29 10:45:00.159679
440,a87ff6,BTC,2017-01-29,BUY,4.71554005718513,0.30,2017-01-29 11:38:37.694275
441,c4ca42,ETH,2017-01-29,BUY,9.52935334888114,0.30,2017-01-29 12:34:35.719289
442,c81e72,ETH,2017-01-29,BUY,2.83925500852991,0.30,2017-01-29 19:37:47.505017
443,e4da3b,ETH,2017-01-29,BUY,2.89392992527684,0.30,2017-01-29 22:32:43.951585
444,c4ca42,BTC,2017-01-30,BUY,6.91459995838638,0.30,2017-01-30 01:12:29.205082
445,a87ff6,BTC,2017-01-30,BUY,3.59733722762382,0.30,2017-01-30 01:47:37.747417
446,8f14e4,ETH,2017-01-30,BUY,8.26443794151114,0.30,2017-01-30 01:50:37.070824
447,a87ff6,BTC,2017-01-30,BUY,1.62042901151136,0.30,2017-01-30 05:35:31.525418
448,c9f0f8,BTC,2017-01-30,BUY,7.76703262334582,0.30,2017-01-30 06:48:38.472392
449,c9f0f8,BTC,2017-01-30,BUY,9.84239268585757,0.30,2017-01-30 08:58:04.415484
450,c81e72,BTC,2017-01-30,SELL,9.44686878304406,0.30,2017-01-30 10:49:11.301432
451,d3d944,ETH,2017-01-30,BUY,7.82277256731728,0.30,2017-01-30 11:25:58.260262
452,eccbc8,BTC,2017-01-30,BUY,8.21840898465791,0.30,2017-01-30 12:05:42.240033
453,aab323,ETH,2017-01-30,SELL,4.03186093793263,0.30,2017-01-30 13:17:28.147656
454,8f14e4,ETH,2017-01-31,BUY,9.27378825941869,0.30,2017-01-31 03:29:17.15064
455,a87ff6,BTC,2017-01-31,BUY,3.99087025071655,0.30,2017-01-31 07:02:32.165637
456,a87ff6,ETH,2017-01-31,BUY,6.7348484549213,0.30,2017-01-31 07:53:16.55882
457,c4ca42,ETH,2017-01-31,BUY,4.06456699414338,0.14,2017-01-31 08:26:57.462507
458,6512bd,ETH,2017-01-31,BUY,6.06475054469595,0.30,2017-01-31 10:15:45.944849
459,e4da3b,BTC,2017-01-31,BUY,0.0212770129741457,0.30,2017-01-31 13:41:59.459089
460,e4da3b,BTC,2017-01-31,BUY,9.29638836085235,0.11,2017-01-31 13:52:12.873592
461,c4ca42,ETH,2017-01-31,BUY,2.53601892414128,0.30,2017-01-31 14:50:03.112922
462,8f14e4,ETH,2017-01-31,SELL,3.76484711977607,0.20,2017-01-31 15:09:29.228196
463,aab323,BTC,2017-01-31,BUY,2.09614227951203,0.30,2017-01-31 16:40:29.415188
464,aab323,BTC,2017-01-31,SELL,5.95909199496813,0.30,2017-01-31 23:52:16.689965
465,eccbc8,ETH,2017-02-01,BUY,6.35411565327285,0.30,2017-02-01 01:38:02.332308
466,a87ff6,BTC,2017-02-01,BUY,4.55348236944072,0.30,2017-02-01 02:25:12.486348
467,8f14e4,ETH,2017-02-01,BUY,3.54482270191763,0.30,2017-02-01 02:59:58.638243
468,8f14e4,BTC,2017-02-01,BUY,0.48423597214768,0.30,2017-02-01 03:17:36.712402
469,c9f0f8,BTC,2017-02-01,BUY,8.57159423943163,0.23,2017-02-01 05:23:57.90929
470,c4ca42,ETH,2017-02-01,BUY,3.47125500596778,0.30,2017-02-01 05:49:53.972308
471,c9f0f8,BTC,2017-02-01,BUY,1.32628309884954,0.30,2017-02-01 06:08:46.474638
472,a87ff6,ETH,2017-02-01,BUY,3.61895383384695,0.30,2017-02-01 13:06:57.788109
473,6512bd,BTC,2017-02-01,BUY,6.5844939190703,0.30,2017-02-01 14:35:23.501276
474,c81e72,BTC,2017-02-01,BUY,8.44057553011144,0.30,2017-02-01 20:56:19.532952
475,aab323,BTC,2017-02-01,BUY,2.79261072759081,0.30,2017-02-01 21:42:46.363286
476,aab323,ETH,2017-02-01,BUY,4.6367775690678,0.30,2017-02-01 22:47:28.123676
477,45c48c,BTC,2017-02-02,BUY,4.84014136894555,0.30,2017-02-02 01:36:29.616259
478,aab323,ETH,2017-02-02,BUY,4.46239178359743,0.05,2017-02-02 03:16:45.113293
479,a87ff6,ETH,2017-02-02,BUY,1.43929198009122,0.30,2017-02-02 04:12:35.730006
480,6512bd,ETH,2017-02-02,BUY,9.25448094023398,0.30,2017-02-02 05:27:10.188825
481,e4da3b,ETH,2017-02-02,BUY,7.08203816365437,0.30,2017-02-02 07:20:53.064794
482,c20ad4,BTC,2017-02-02,BUY,0.915128035552222,0.12,2017-02-02 07:44:17.260323
483,c4ca42,ETH,2017-02-02,BUY,9.70928332562121,0.10,2017-02-02 07:50:30.364786
484,c51ce4,ETH,2017-02-02,BUY,4.87552003703382,0.30,2017-02-02 08:11:09.558563
485,c4ca42,BTC,2017-02-02,BUY,9.20435754314891,0.30,2017-02-02 10:05:15.779601
486,c51ce4,BTC,2017-02-02,BUY,9.66766577143868,0.30,2017-02-02 10:52:43.887999
487,e4da3b,BTC,2017-02-02,BUY,3.52585388123362,0.30,2017-02-02 13:36:14.719417
488,c9f0f8,ETH,2017-02-02,BUY,2.00057256922999,0.30,2017-02-02 15:49:30.630573
489,eccbc8,ETH,2017-02-02,BUY,5.26042785400367,0.30,2017-02-02 21:46:30.157794
490,aab323,ETH,2017-02-02,BUY,1.7489504465161,0.30,2017-02-02 22:17:27.846778
491,aab323,ETH,2017-02-02,SELL,7.56380240142615,0.30,2017-02-02 23:11:48.546164
492,c9f0f8,BTC,2017-02-03,BUY,8.25089807828764,0.30,2017-02-03 02:55:15.144649
493,c81e72,ETH,2017-02-03,BUY,1.57298953110296,0.04,2017-02-03 06:05:05.283998
494,eccbc8,BTC,2017-02-03,BUY,2.63510813501508,0.30,2017-02-03 08:00:46.516768
495,45c48c,BTC,2017-02-03,BUY,2.63903861544268,0.30,2017-02-03 08:41:06.513066
496,c81e72,BTC,2017-02-03,BUY,9.53853831111591,0.10,2017-02-03 10:56:07.933816
497,8f14e4,BTC,2017-02-03,BUY,1.73595623151105,0.30,2017-02-03 16:52:01.939399
498,8f14e4,ETH,2017-02-03,BUY,7.28416987467579,0.30,2017-02-03 17:17:11.058101
499,167909,ETH,2017-02-03,BUY,7.15009115307968,0.30,2017-02-03 17:57:20.825397
500,aab323,ETH,2017-02-03,BUY,9.87284692347824,0.30,2017-02-03 18:56:56.365234
501,6512bd,ETH,2017-02-03,BUY,2.20395135149335,0.30,2017-02-03 19:58:34.494625
502,e4da3b,BTC,2017-02-03,BUY,7.23746185297916,0.30,2017-02-03 21:48:48.666342
503,8f14e4,BTC,2017-02-03,BUY,7.9763223307037,0.30,2017-02-03 23:41:09.07187
504,c51ce4,BTC,2017-02-04,BUY,3.95093472624236,0.30,2017-02-04 00:34:25.077496
505,45c48c,ETH,2017-02-04,BUY,8.34259588813371,0.30,2017-02-04 06:10:33.490575
506,a87ff6,BTC,2017-02-04,BUY,0.0194608968962839,0.30,2017-02-04 07:07:05.998509
507,45c48c,BTC,2017-02-04,BUY,3.01467934836847,0.30,2017-02-04 08:33:13.044562
508,aab323,ETH,2017-02-04,BUY,7.22491070388198,0.30,2017-02-04 09:12:57.28286
509,c51ce4,ETH,2017-02-04,BUY,1.4049685476483,0.06,2017-02-04 15:22:59.963898
510,d3d944,BTC,2017-02-04,BUY,0.073222431058646,0.30,2017-02-04 20:13:33.738975
511,c9f0f8,ETH,2017-02-04,SELL,9.12635239669395,0.29,2017-02-04 20:14:24.341296
512,a87ff6,ETH,2017-02-04,BUY,9.2977841136862,0.30,2017-02-04 20:37:15.70428
513,c9f0f8,BTC,2017-02-04,BUY,5.32792961611914,0.05,2017-02-04 21:39:47.473589
514,a87ff6,ETH,2017-02-04,BUY,3.40324863959555,0.13,2017-02-04 23:41:06.13671
515,d3d944,BTC,2017-02-05,SELL,1.70974913114339,0.30,2017-02-05 04:59:58.471805
516,c9f0f8,BTC,2017-02-05,BUY,5.1285772012498,0.02,2017-02-05 07:09:01.202551
517,c9f0f8,BTC,2017-02-05,BUY,8.45339925952427,0.30,2017-02-05 07:32:21.943484
518,c4ca42,ETH,2017-02-05,BUY,4.65628209184583,0.30,2017-02-05 08:05:47.474007
519,aab323,BTC,2017-02-05,BUY,2.96732520418043,0.30,2017-02-05 09:21:02.953654
520,eccbc8,ETH,2017-02-05,BUY,1.11941662253859,0.09,2017-02-05 15:57:53.692247
521,c4ca42,BTC,2017-02-05,BUY,7.4929043923304,0.30,2017-02-05 16:55:47.247899
522,c9f0f8,BTC,2017-02-05,SELL,7.97899631727933,0.30,2017-02-05 18:08:30.623114
523,d3d944,BTC,2017-02-05,BUY,5.83709017367855,0.30,2017-02-05 19:27:12.265367
524,a87ff6,ETH,2017-02-05,BUY,2.84702234428327,0.30,2017-02-05 23:18:12.953606
525,c4ca42,ETH,2017-02-06,BUY,9.21068268750883,0.12,2017-02-06 00:09:55.460357
526,c20ad4,BTC,2017-02-06,BUY,0.509345814459969,0.30,2017-02-06 03:34:57.30652
527,d3d944,BTC,2017-02-06,BUY,9.049102048706,0.30,2017-02-06 06:47:34.397027
528,eccbc8,ETH,2017-02-06,BUY,2.05106570834982,0.30,2017-02-06 07:13:30.225935
529,c20ad4,ETH,2017-02-06,BUY,2.574920186205,0.30,2017-02-06 07:54:03.620326
530,c4ca42,ETH,2017-02-06,BUY,7.89270429594556,0.11,2017-02-06 08:54:05.071837
531,c81e72,ETH,2017-02-06,BUY,1.118102263822,0.30,2017-02-06 09:02:36.29845
532,c81e72,ETH,2017-02-06,SELL,1.42681661610791,0.30,2017-02-06 09:37:12.565873
533,c51ce4,ETH,2017-02-06,BUY,0.824046154928944,0.30,2017-02-06 14:33:56.982511
534,8f14e4,ETH,2017-02-06,BUY,2.16825109832076,0.30,2017-02-06 15:17:52.095679
535,45c48c,ETH,2017-02-06,BUY,6.77960247997202,0.30,2017-02-06 17:19:06.638418
536,a87ff6,ETH,2017-02-06,BUY,0.581168662688292,0.30,2017-02-06 21:32:04.117889
537,aab323,BTC,2017-02-06,SELL,5.87782420311168,0.30,2017-02-06 22:26:03.531962
538,c81e72,ETH,2017-02-06,BUY,8.74234403018878,0.30,2017-02-06 23:17:01.590961
539,45c48c,ETH,2017-02-07,BUY,7.76824272895094,0.30,2017-02-07 01:25:42.358422
540,6512bd,ETH,2017-02-07,BUY,9.443047194837,0.19,2017-02-07 03:57:06.795318
541,e4da3b,BTC,2017-02-07,SELL,0.0188280426303677,0.30,2017-02-07 04:06:07.38485
542,d3d944,ETH,2017-02-07,BUY,5.36239515947987,0.30,2017-02-07 04:33:25.71056
543,a87ff6,BTC,2017-02-07,BUY,9.70517199119652,0.30,2017-02-07 04:39:28.880589
544,c51ce4,ETH,2017-02-07,BUY,4.08523436208792,0.02,2017-02-07 05:19:39.798064
545,e4da3b,BTC,2017-02-07,BUY,1.63097527691281,0.09,2017-02-07 07:06:27.254988
546,c4ca42,BTC,2017-02-07,BUY,3.11269511863213,0.30,2017-02-07 08:44:52.809671
547,eccbc8,BTC,2017-02-07,BUY,2.9583872071014,0.30,2017-02-07 09:12:18.634941
548,c4ca42,BTC,2017-02-07,BUY,0.851168423748838,0.30,2017-02-07 10:38:46.427122
549,c81e72,BTC,2017-02-07,BUY,5.8463807247232,0.30,2017-02-07 11:20:31.86928
550,aab323,ETH,2017-02-07,BUY,0.954619368023835,0.30,2017-02-07 15:56:04.145737
551,167909,ETH,2017-02-07,BUY,9.2343301959016,0.30,2017-02-07 16:05:10.454205
552,eccbc8,BTC,2017-02-07,BUY,5.05609034986886,0.30,2017-02-07 16:24:08.914455
553,45c48c,ETH,2017-02-07,BUY,7.41513569034435,0.05,2017-02-07 18:02:48.164522
554,45c48c,ETH,2017-02-07,BUY,7.64100580382301,0.26,2017-02-07 18:06:58.237326
555,d3d944,ETH,2017-02-07,BUY,2.94796963575212,0.30,2017-02-07 20:42:12.792127
556,45c48c,BTC,2017-02-07,BUY,7.52863523458,0.30,2017-02-07 23:40:46.664171
557,8f14e4,ETH,2017-02-08,BUY,8.60541412538911,0.21,2017-02-08 01:25:43.451576
